Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,antiguedad,producto_barato_caro,visibilidad_por_precio,clasificacion_visibilidad,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
0.04217956,44.2428,2007,703.0848,19,0,0.0009533655193613423,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.028710065,158.1604,2007,2693.8268,19,1,0.00018152498982046075,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.085082648,153.5314,1999,2171.8396,27,1,0.0005541709904293194,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.140163038,94.212,1997,1025.332,29,0,0.001487740818579374,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.042153502,44.0112,2009,340.8896,17,0,0.0009577903351874068,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.15385153,185.1608,1998,551.2824,28,1,0.0008309076759227654,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.061753511,253.3014,1985,510.0028,41,1,0.0002437945901601807,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.042179884,174.7054,1998,175.1054,28,1,0.00024143434604768942,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.029420857,256.9646,1987,4637.9628,39,1,0.00011449381354474507,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.066657791,32.6558,1998,67.9116,28,0,0.002041223641742049,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.168154574,33.7874,2004,882.185,22,0,0.004976842669160693,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.097805615,73.938,1998,73.238,28,0,0.0013228057967486272,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.06082246,85.154,2007,605.878,19,0,0.0007142642741386195,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.107870997,181.2634,2004,2362.9242,22,1,0.0005951063314491508,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.059940022,262.4226,1999,3964.839,27,1,0.00022841028935770014,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.035967107,260.3278,1999,7549.5062,27,1,0.00013816083798964227,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.032442388,178.366,2004,4673.916,22,1,0.00018188661516208246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,106.4964,1987,1577.946,39,0,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.045358609,36.1874,2002,423.4488,24,0,0.0012534365276311646,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.119698523,143.047,1985,3578.675,41,1,0.000836777583591407,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.150238656,229.3694,1985,228.3694,41,1,0.0006550074072653109,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.049478259,245.4144,1985,3675.216,41,1,0.00020161106683226412,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.010998932,164.3842,1999,1823.6262,27,1,6.690990983318348e-05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.0,154.0682,2009,2896.8958,17,1,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.08989642,143.4154,1987,1985.4156,39,1,0.0006268254315784776,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.063385859,98.17,2007,2696.49,19,0,0.0006456744321075685,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.086281593,170.579,2009,1358.232,17,1,0.0005058160324541708,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.128315409,178.137,1987,3881.614,39,1,0.0007203186816888125,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.017108186,110.3228,2009,552.614,17,0,0.00015507389225074056,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.051970838,79.7986,2004,2336.958,22,0,0.000651275059963458,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,60.5904,2007,410.1328,19,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.024482433,205.7638,1998,621.1914,28,1,0.00011898318849088129,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.047792845,126.1362,2004,3271.7412,22,0,0.00037889872217491884,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.023339367,94.8778,1985,4036.7454,41,0,0.0002459939733003927,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.009991273,175.537,2004,3705.177,22,1,5.6918330608361765e-05,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.045675104,150.9392,2007,4026.7584,19,1,0.0003026059764461452,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.173904193,52.3298,1987,269.649,39,0,0.003323234428566515,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.021039273,160.0578,1999,2567.3248,27,1,0.00013144797067059526,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.027426689,97.3042,2009,694.4294,17,0,0.0002818654179367386,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.064141866,61.251,1998,126.502,28,0,0.0010471970416809522,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.037556341,195.3478,2009,1937.478,17,1,0.00019225371875188766,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.057835325,57.5562,1985,2548.0166,41,0,0.0010048496078615336,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.076995176,112.0228,2007,1215.7508,19,0,0.0006873170104657266,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.297312685,185.4266,1985,368.8532,41,1,0.001603398244912003,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.104348025,156.263,1985,4850.353,41,1,0.0006677718013861246,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.016989991,98.541,2004,772.328,22,0,0.0001724154514364579,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.023885957,106.628,1997,958.752,29,0,0.00022401205124357578,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.032954044,39.3822,2007,314.2576,19,0,0.0008367750912848953,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.047429578,245.8144,1997,3430.2016,29,1,0.00019294873693323093,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.047152554,110.157,2007,3185.853,19,0,0.0004280486396688363,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.157470693,239.1538,2009,4326.3684,17,1,0.000658449470591728,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.125274674,262.191,1997,2366.919,29,1,0.0004777992913563014,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.053038775,59.5904,1985,1640.5312,41,0,0.0008900556968907744,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.065339802,89.1856,2002,1845.5976,24,0,0.0007326272626971171,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.05046718,97.6384,1998,197.0768,28,0,0.0005168784003015207,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,162.3578,2004,1604.578,22,1,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.039306822,150.7366,1999,3325.0052,27,1,0.00026076495025096757,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.110254143,37.3506,2002,341.5554,24,0,0.002951870733000273,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.037569401,120.7098,1985,361.5294,41,0,0.00031123737260769217,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.069852615,107.4938,2007,2358.2636,19,0,0.0006498292459658139,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.067676056,40.8796,2007,371.5164,19,0,0.0016554970205187917,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.149895348,152.0708,1998,451.4124,28,1,0.000985694479150501,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.209162936,179.1976,1985,543.2928,41,1,0.001167219516332808,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.080277707,47.2718,2004,850.8924,22,0,0.0016982155746131944,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.156935553,160.6578,2009,1925.4936,17,1,0.0009768312089422362,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.044011225,181.295,2007,4028.09,19,1,0.00024276028020629362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.031685529,63.1536,1998,122.5072,28,0,0.0005017216595728509,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.015291576,106.1938,1987,1607.907,39,0,0.00014399688117385385,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0.068112874,104.599,2004,2889.572,22,0,0.0006511809290719796,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.020600553,147.5734,1999,3414.8882,27,1,0.00013959529969493148,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.10423592,111.7544,2009,2460.7968,17,0,0.0009327231858432419,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.081614376,214.7534,1985,5806.4418,41,1,0.0003800376431758473,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.082215187,91.4488,2007,1086.5856,19,0,0.0008990296974919299,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.021372636,231.7326,2004,5313.7498,22,1,9.222973375347276e-05,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.025460232,160.892,2002,1917.504,24,1,0.0001582442383710812,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.029510313,141.9838,1985,4354.9978,41,0,0.00020784281727915437,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.122761775,124.373,1999,2093.941,27,0,0.000987045218817589,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.066065799,61.351,2002,1201.769,24,0,0.001076849586803801,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.039454924,244.0802,2009,3193.8426,17,1,0.00016164737655901626,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.036910398,175.037,1997,2117.244,29,1,0.00021087197563943622,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,169.0816,1987,3523.4136,39,1,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.055159054,145.6444,1999,2467.4548,27,1,0.0003787241665316346,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.034300475,253.2356,2004,5849.7188,22,1,0.00013544886658905776,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.112399145,120.444,1999,1438.128,27,0,0.0009332066769619077,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.040523265,177.866,2009,4853.682,17,1,0.00022783030483622502,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.019559746,193.7794,2009,2926.191,17,1,0.00010093821118240638,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.043483398,94.3436,2007,2363.59,19,0,0.00046090458706260945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.152366659,98.5358,2002,1306.9654,24,0,0.0015463076262637538,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.047784475,158.8604,1998,316.9208,28,1,0.00030079538387162564,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.026598474,245.8776,1987,4210.5192,39,1,0.00010817770305225039,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.039300964,99.5042,1985,1884.8798,41,0,0.0003949678908025993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.091348964,150.3708,1999,4363.6532,27,1,0.0006074913746551857,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.010602292,235.3958,1997,3271.7412,29,1,4.504027684436171e-05,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.0,116.4834,2009,1842.9344,17,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.021579162,105.9596,2002,2049.3324,24,0,0.00020365461930773617,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.03593692,41.0138,2004,771.6622,22,0,0.000876215322647499,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.09046564,193.6478,1997,3099.9648,29,1,0.0004671658547114917,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.0,75.9328,1985,3012.0792,41,0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.054245722,196.0768,2009,5518.1504,17,1,0.0002766554839736267,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0.041621987,253.6014,1985,6630.0364,41,1,0.00016412364837102634,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.044888397,87.3198,1987,610.5386,39,0,0.0005140689396906543,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.018805105,220.6772,1997,2223.772,29,1,8.521544137772274e-05,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.049279392,65.7168,2009,575.2512,17,0,0.0007498751004309399,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.116815953,75.567,1987,1684.474,39,0,0.001545859343364167,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.020698674,86.3566,1987,1099.2358,39,0,0.0002396883851379049,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.033103556,48.9008,1999,708.4112,27,0,0.0006769532604783562,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.090008963,164.0526,1998,164.4526,28,1,0.000548659167852262,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.116750407,195.2478,1985,193.7478,41,1,0.0005979601665166009,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.061184804,132.0968,1997,3914.904,29,0,0.0004631815759352233,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.027190917,194.811,2009,2160.521,17,1,0.00013957588123873906,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.120467994,145.147,1999,5296.439,27,1,0.000829972331498412,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.011189235,86.654,2007,2423.512,19,0,0.00012912542987051956,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.013714183,259.2304,2007,2841.6344,19,1,5.290345190996118e-05,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,234.7958,1985,467.3916,41,1,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.078728915,178.437,2004,2822.992,22,1,0.00044121406995185973,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.26639671,215.6218,1985,641.1654,41,1,0.00123548133815783,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.163902159,143.3444,2007,1596.5884,19,1,0.0011434151525975202,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0.067312613,234.359,1999,3072.667,27,1,0.0002872200896914562,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.03832122,61.851,1997,822.263,29,0,0.0006195731677741671,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.016653022,139.518,1985,2936.178,41,0,0.00011936110035981021,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.021421289,248.375,2004,7240.575,22,1,8.624575339708102e-05,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.102941345,171.2448,1985,4602.0096,41,1,0.0006011355965261428,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.030479118,33.2874,2009,635.1732,17,0,0.0009156352854233134,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.031024168,210.5244,1985,1482.0708,41,1,0.0001473661390318652,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.077100381,172.4106,1987,1539.9954,39,1,0.00044719049176790757,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.038978526,148.6418,1987,2795.6942,39,1,0.0002622312566182595,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.117530851,222.7088,1985,4026.7584,41,1,0.0005277333046561249,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.008238064,101.9674,2007,1528.011,19,0,8.079115482006994e-05,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.015664229,122.2756,1985,121.1756,41,0,0.0001281059262845572,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.039824346,32.8558,1997,645.1602,29,0,0.001212094850833034,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.014883661,174.508,1999,3635.268,27,1,8.528927613633758e-05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.038102203,154.0656,2007,1390.1904,19,1,0.000247311554298948,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.026440214,143.647,1985,2862.94,41,1,0.00018406380919893907,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.017396308,196.0768,2009,4138.6128,17,1,8.872190896628259e-05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.086088353,168.7816,1999,3355.632,27,1,0.0005100576899377657,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.092272132,128.7994,1998,128.4994,28,0,0.0007164018776484984,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.065618434,47.6402,2004,459.402,22,0,0.0013773752838988922,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.052691046,216.3192,1985,215.7192,41,1,0.00024358007056239113,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.047333044,113.8202,2002,1800.3232,24,0,0.00041585802871546524,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.167722519,176.3712,2002,1054.6272,24,1,0.0009509631901353509,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.105816753,126.0046,2004,871.5322,22,0,0.0008397848411883376,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.214125129,183.9924,1998,185.0924,28,1,0.0011637715960007044,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0.054114924,58.4904,1985,1054.6272,41,0,0.0009251932624840999,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.042758477,88.4172,1985,2051.9956,41,0,0.0004835990847934565,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.037391881,83.2224,2004,1789.6704,22,0,0.00044930068106663595,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.104784329,266.0226,1985,528.6452,41,1,0.0003938925828106334,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.060055757,234.2642,2004,3717.8272,22,1,0.00025635908943833505,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.048885018,166.1526,2009,1973.4312,17,1,0.00029421759274305667,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0.097611115,116.5492,2007,810.9444,19,0,0.0008375099528782694,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.007279889,199.3426,1997,2372.9112,29,1,3.651948454570172e-05,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,244.2512,2002,3635.268,24,1,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.049621701,226.1062,1997,4739.8302,29,1,0.00021946192099110947,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.08235926,147.6076,1987,3103.9596,39,1,0.0005579608367048852,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.012481638,168.3474,1985,5221.8694,41,1,7.414214891349674e-05,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.045653999,35.6848,1987,633.8416,39,0,0.0012793682184011118,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.037734334,98.1042,2009,2678.5134,17,0,0.0003846352551674648,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.038454076,61.5852,1997,813.6076,29,0,0.0006244044997824152,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.062395455,57.6562,2007,533.3058,19,0,0.0010821985319878868,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.042716235,164.8842,1987,2155.1946,39,1,0.00025906809142416316,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0.049547993,108.6912,1987,2402.2064,39,0,0.0004558602076341047,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.037829469,151.0708,1985,451.4124,41,1,0.0002504088745144661,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.146172453,103.3648,1997,3219.8088,29,0,0.0014141414969119082,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.08739577,105.3306,1999,836.2448,27,0,0.0008297282081370465,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.041479396,36.8164,2002,772.328,24,0,0.001126655403570148,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.031023835,104.099,1987,309.597,39,0,0.0002980224113584184,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.0,150.205,2002,5992.2,24,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.112893431,123.3388,2002,2972.1312,24,0,0.0009153115726762381,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.054851438,64.4168,2009,830.9184,17,0,0.0008515082711342384,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.016052446,106.7964,2002,1367.5532,24,0,0.00015030886808918654,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.094450618,141.4812,1998,284.9624,28,0,0.0006675842302722906,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0.02197698,140.6154,1998,425.4462,28,0,0.00015629141616067658,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.074152133,88.6198,2007,1395.5168,19,0,0.0008367445311318689,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.014072399,127.3652,2007,1679.1476,19,0,0.00011048857144651756,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.034112833,180.1976,2009,3984.1472,17,1,0.00018930792086021124,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.0,75.967,1985,153.134,41,0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.100493148,123.1046,1985,124.5046,41,0,0.0008163232568076254,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.092771309,54.1982,1997,999.3658,29,0,0.0017117046138063626,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.159690469,142.4128,2004,575.2512,22,0,0.0011213210399627,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
